event,map,team,opponent,agent
pacific_stage_1,BREEZE,Gen.G,Nongshim RedForce,sova
pacific_stage_1,BREEZE,Gen.G,Nongshim RedForce,jett
pacific_stage_1,BREEZE,Gen.G,Nongshim RedForce,kayo
pacific_stage_1,BREEZE,Gen.G,Nongshim RedForce,harbor
pacific_stage_1,BREEZE,Paper Rex,Team Secret,neon
pacific_stage_1,BREEZE,Paper Rex,Team Secret,omen
pacific_stage_1,BREEZE,Paper Rex,Team Secret,viper
pacific_stage_1,BREEZE,Paper Rex,Team Secret,sova
pacific_stage_1,BREEZE,Paper Rex,Team Secret,jett
pacific_stage_1,BREEZE,Nongshim RedForce,Gen.G,neon
pacific_stage_1,BREEZE,Nongshim RedForce,Gen.G,viper
pacific_stage_1,BREEZE,Nongshim RedForce,Gen.G,sova
pacific_stage_1,BREEZE,Nongshim RedForce,Gen.G,phoenix
pacific_stage_1,BREEZE,Nongshim RedForce,Gen.G,harbor
pacific_stage_1,BREEZE,Team Secret,Paper Rex,viper
pacific_stage_1,BREEZE,Team Secret,Paper Rex,astra
pacific_stage_1,BREEZE,Team Secret,Paper Rex,sova
pacific_stage_1,BREEZE,Team Secret,Paper Rex,jett
pacific_stage_1,BREEZE,Team Secret,Paper Rex,kayo
emea_stage_1,BREEZE,GIANTX,FNATIC,neon
emea_stage_1,BREEZE,GIANTX,FNATIC,viper
emea_stage_1,BREEZE,GIANTX,FNATIC,omen
emea_stage_1,BREEZE,GIANTX,FNATIC,skye
emea_stage_1,BREEZE,GIANTX,FNATIC,sova
emea_stage_1,BREEZE,FUT Esports,Team Liquid,neon
emea_stage_1,BREEZE,FUT Esports,Team Liquid,viper
emea_stage_1,BREEZE,FUT Esports,Team Liquid,omen
emea_stage_1,BREEZE,FUT Esports,Team Liquid,sova
emea_stage_1,BREEZE,FUT Esports,Team Liquid,jett
emea_stage_1,BREEZE,FNATIC,Eternal Fire,neon
emea_stage_1,BREEZE,FNATIC,Eternal Fire,viper
emea_stage_1,BREEZE,FNATIC,Eternal Fire,sova
emea_stage_1,BREEZE,FNATIC,Eternal Fire,harbor
emea_stage_1,BREEZE,FNATIC,Eternal Fire,iso
emea_stage_1,BREEZE,FNATIC,Team Vitality,neon
emea_stage_1,BREEZE,FNATIC,Team Vitality,viper
emea_stage_1,BREEZE,FNATIC,Team Vitality,sova
emea_stage_1,BREEZE,FNATIC,Team Vitality,kayo
emea_stage_1,BREEZE,FNATIC,Team Vitality,harbor
emea_stage_1,BREEZE,FNATIC,GIANTX,neon
emea_stage_1,BREEZE,FNATIC,GIANTX,viper
emea_stage_1,BREEZE,FNATIC,GIANTX,sova
emea_stage_1,BREEZE,FNATIC,GIANTX,kayo
emea_stage_1,BREEZE,FNATIC,GIANTX,harbor
emea_stage_1,BREEZE,Eternal Fire,FNATIC,astra
emea_stage_1,BREEZE,Eternal Fire,FNATIC,sova
emea_stage_1,BREEZE,Eternal Fire,FNATIC,cypher
emea_stage_1,BREEZE,Eternal Fire,FNATIC,jett
emea_stage_1,BREEZE,Eternal Fire,FNATIC,kayo
emea_stage_1,BREEZE,BBL Esports,PCIFIC Esports,viper
emea_stage_1,BREEZE,BBL Esports,PCIFIC Esports,astra
emea_stage_1,BREEZE,BBL Esports,PCIFIC Esports,sova
emea_stage_1,BREEZE,BBL Esports,PCIFIC Esports,jett
emea_stage_1,BREEZE,BBL Esports,PCIFIC Esports,kayo
emea_stage_1,BREEZE,BBL Esports,Team Vitality,neon
emea_stage_1,BREEZE,BBL Esports,Team Vitality,viper
emea_stage_1,BREEZE,BBL Esports,Team Vitality,omen
emea_stage_1,BREEZE,BBL Esports,Team Vitality,sova
emea_stage_1,BREEZE,BBL Esports,Team Vitality,jett
emea_stage_1,BREEZE,PCIFIC Esports,BBL Esports,viper
emea_stage_1,BREEZE,PCIFIC Esports,BBL Esports,omen
emea_stage_1,BREEZE,PCIFIC Esports,BBL Esports,sova
emea_stage_1,BREEZE,PCIFIC Esports,BBL Esports,jett
emea_stage_1,BREEZE,PCIFIC Esports,BBL Esports,kayo
emea_stage_1,BREEZE,Team Liquid,FUT Esports,neon
emea_stage_1,BREEZE,Team Liquid,FUT Esports,viper
emea_stage_1,BREEZE,Team Liquid,FUT Esports,omen
emea_stage_1,BREEZE,Team Liquid,FUT Esports,sova
emea_stage_1,BREEZE,Team Liquid,FUT Esports,kayo
emea_stage_1,BREEZE,Team Vitality,FNATIC,viper
emea_stage_1,BREEZE,Team Vitality,FNATIC,sova
emea_stage_1,BREEZE,Team Vitality,FNATIC,jett
emea_stage_1,BREEZE,Team Vitality,FNATIC,kayo
emea_stage_1,BREEZE,Team Vitality,FNATIC,harbor
emea_stage_1,BREEZE,Team Vitality,BBL Esports,viper
emea_stage_1,BREEZE,Team Vitality,BBL Esports,sova
emea_stage_1,BREEZE,Team Vitality,BBL Esports,jett
emea_stage_1,BREEZE,Team Vitality,BBL Esports,kayo
emea_stage_1,BREEZE,Team Vitality,BBL Esports,harbor
emea_stage_1,BIND,Karmine Corp,FUT Esports,viper
emea_stage_1,BIND,Karmine Corp,FUT Esports,skye
emea_stage_1,BIND,Karmine Corp,FUT Esports,raze
emea_stage_1,BIND,Karmine Corp,FUT Esports,brimstone
emea_stage_1,BIND,Karmine Corp,FUT Esports,gekko
emea_stage_1,BIND,GIANTX,FNATIC,neon
emea_stage_1,BIND,GIANTX,FNATIC,viper
emea_stage_1,BIND,GIANTX,FNATIC,skye
emea_stage_1,BIND,GIANTX,FNATIC,brimstone
emea_stage_1,BIND,GIANTX,FNATIC,tejo
emea_stage_1,BIND,FUT Esports,Gentle Mates,neon
emea_stage_1,BIND,FUT Esports,Gentle Mates,viper
emea_stage_1,BIND,FUT Esports,Gentle Mates,skye
emea_stage_1,BIND,FUT Esports,Gentle Mates,brimstone
emea_stage_1,BIND,FUT Esports,Gentle Mates,waylay
emea_stage_1,BIND,FUT Esports,Natus Vincere,neon
emea_stage_1,BIND,FUT Esports,Natus Vincere,viper
emea_stage_1,BIND,FUT Esports,Natus Vincere,skye
emea_stage_1,BIND,FUT Esports,Natus Vincere,raze
emea_stage_1,BIND,FUT Esports,Natus Vincere,brimstone
emea_stage_1,BIND,FUT Esports,Karmine Corp,neon
emea_stage_1,BIND,FUT Esports,Karmine Corp,viper
emea_stage_1,BIND,FUT Esports,Karmine Corp,skye
emea_stage_1,BIND,FUT Esports,Karmine Corp,raze
emea_stage_1,BIND,FUT Esports,Karmine Corp,brimstone
emea_stage_1,BIND,Natus Vincere,Team Heretics,neon
emea_stage_1,BIND,Natus Vincere,Team Heretics,viper
emea_stage_1,BIND,Natus Vincere,Team Heretics,skye
emea_stage_1,BIND,Natus Vincere,Team Heretics,brimstone
emea_stage_1,BIND,Natus Vincere,Team Heretics,chamber
emea_stage_1,BIND,Natus Vincere,FUT Esports,neon
emea_stage_1,BIND,Natus Vincere,FUT Esports,viper
emea_stage_1,BIND,Natus Vincere,FUT Esports,skye
emea_stage_1,BIND,Natus Vincere,FUT Esports,brimstone
emea_stage_1,BIND,Natus Vincere,FUT Esports,chamber
emea_stage_1,BIND,Natus Vincere,Team Liquid,neon
emea_stage_1,BIND,Natus Vincere,Team Liquid,viper
emea_stage_1,BIND,Natus Vincere,Team Liquid,skye
emea_stage_1,BIND,Natus Vincere,Team Liquid,brimstone
emea_stage_1,BIND,Natus Vincere,Team Liquid,vyse
emea_stage_1,BIND,FNATIC,Eternal Fire,neon
emea_stage_1,BIND,FNATIC,Eternal Fire,viper
emea_stage_1,BIND,FNATIC,Eternal Fire,skye
emea_stage_1,BIND,FNATIC,Eternal Fire,brimstone
emea_stage_1,BIND,FNATIC,Eternal Fire,waylay
emea_stage_1,BIND,FNATIC,GIANTX,neon
emea_stage_1,BIND,FNATIC,GIANTX,viper
emea_stage_1,BIND,FNATIC,GIANTX,skye
emea_stage_1,BIND,FNATIC,GIANTX,brimstone
emea_stage_1,BIND,FNATIC,GIANTX,waylay
emea_stage_1,BIND,Eternal Fire,FNATIC,neon
emea_stage_1,BIND,Eternal Fire,FNATIC,viper
emea_stage_1,BIND,Eternal Fire,FNATIC,skye
emea_stage_1,BIND,Eternal Fire,FNATIC,brimstone
emea_stage_1,BIND,Eternal Fire,FNATIC,waylay
emea_stage_1,BIND,Eternal Fire,Team Vitality,neon
emea_stage_1,BIND,Eternal Fire,Team Vitality,viper
emea_stage_1,BIND,Eternal Fire,Team Vitality,skye
emea_stage_1,BIND,Eternal Fire,Team Vitality,brimstone
emea_stage_1,BIND,Eternal Fire,Team Vitality,vyse
emea_stage_1,BIND,Gentle Mates,FUT Esports,neon
emea_stage_1,BIND,Gentle Mates,FUT Esports,viper
emea_stage_1,BIND,Gentle Mates,FUT Esports,skye
emea_stage_1,BIND,Gentle Mates,FUT Esports,brimstone
emea_stage_1,BIND,Gentle Mates,FUT Esports,waylay
emea_stage_1,BIND,Team Heretics,Natus Vincere,neon
emea_stage_1,BIND,Team Heretics,Natus Vincere,viper
emea_stage_1,BIND,Team Heretics,Natus Vincere,astra
emea_stage_1,BIND,Team Heretics,Natus Vincere,skye
emea_stage_1,BIND,Team Heretics,Natus Vincere,chamber
emea_stage_1,BIND,Team Heretics,Team Liquid,neon
emea_stage_1,BIND,Team Heretics,Team Liquid,viper
emea_stage_1,BIND,Team Heretics,Team Liquid,astra
emea_stage_1,BIND,Team Heretics,Team Liquid,skye
emea_stage_1,BIND,Team Heretics,Team Liquid,chamber
emea_stage_1,BIND,Team Liquid,Team Heretics,neon
emea_stage_1,BIND,Team Liquid,Team Heretics,viper
emea_stage_1,BIND,Team Liquid,Team Heretics,skye
emea_stage_1,BIND,Team Liquid,Team Heretics,phoenix
emea_stage_1,BIND,Team Liquid,Team Heretics,brimstone
emea_stage_1,BIND,Team Liquid,Natus Vincere,neon
emea_stage_1,BIND,Team Liquid,Natus Vincere,viper
emea_stage_1,BIND,Team Liquid,Natus Vincere,skye
emea_stage_1,BIND,Team Liquid,Natus Vincere,phoenix
emea_stage_1,BIND,Team Liquid,Natus Vincere,brimstone
emea_stage_1,BIND,Team Vitality,Eternal Fire,neon
emea_stage_1,BIND,Team Vitality,Eternal Fire,viper
emea_stage_1,BIND,Team Vitality,Eternal Fire,fade
emea_stage_1,BIND,Team Vitality,Eternal Fire,phoenix
emea_stage_1,BIND,Team Vitality,Eternal Fire,brimstone
emea_stage_1,LOTUS,Karmine Corp,Team Heretics,neon
emea_stage_1,LOTUS,Karmine Corp,Team Heretics,omen
emea_stage_1,LOTUS,Karmine Corp,Team Heretics,fade
emea_stage_1,LOTUS,Karmine Corp,Team Heretics,waylay
emea_stage_1,LOTUS,Karmine Corp,Team Heretics,vyse
emea_stage_1,LOTUS,Karmine Corp,FUT Esports,neon
emea_stage_1,LOTUS,Karmine Corp,FUT Esports,omen
emea_stage_1,LOTUS,Karmine Corp,FUT Esports,fade
emea_stage_1,LOTUS,Karmine Corp,FUT Esports,cypher
emea_stage_1,LOTUS,Karmine Corp,FUT Esports,phoenix
emea_stage_1,LOTUS,GIANTX,BBL Esports,neon
emea_stage_1,LOTUS,GIANTX,BBL Esports,viper
emea_stage_1,LOTUS,GIANTX,BBL Esports,omen
emea_stage_1,LOTUS,GIANTX,BBL Esports,fade
emea_stage_1,LOTUS,GIANTX,BBL Esports,chamber
emea_stage_1,LOTUS,FUT Esports,Karmine Corp,neon
emea_stage_1,LOTUS,FUT Esports,Karmine Corp,viper
emea_stage_1,LOTUS,FUT Esports,Karmine Corp,omen
emea_stage_1,LOTUS,FUT Esports,Karmine Corp,fade
emea_stage_1,LOTUS,FUT Esports,Karmine Corp,chamber
emea_stage_1,LOTUS,Natus Vincere,Team Heretics,neon
emea_stage_1,LOTUS,Natus Vincere,Team Heretics,viper
emea_stage_1,LOTUS,Natus Vincere,Team Heretics,omen
emea_stage_1,LOTUS,Natus Vincere,Team Heretics,fade
emea_stage_1,LOTUS,Natus Vincere,Team Heretics,chamber
emea_stage_1,LOTUS,Natus Vincere,Gentle Mates,neon
emea_stage_1,LOTUS,Natus Vincere,Gentle Mates,viper
emea_stage_1,LOTUS,Natus Vincere,Gentle Mates,omen
emea_stage_1,LOTUS,Natus Vincere,Gentle Mates,fade
emea_stage_1,LOTUS,Natus Vincere,Gentle Mates,chamber
emea_stage_1,LOTUS,Natus Vincere,Team Liquid,neon
emea_stage_1,LOTUS,Natus Vincere,Team Liquid,viper
emea_stage_1,LOTUS,Natus Vincere,Team Liquid,omen
emea_stage_1,LOTUS,Natus Vincere,Team Liquid,fade
emea_stage_1,LOTUS,Natus Vincere,Team Liquid,vyse
emea_stage_1,LOTUS,FNATIC,Eternal Fire,viper
emea_stage_1,LOTUS,FNATIC,Eternal Fire,omen
emea_stage_1,LOTUS,FNATIC,Eternal Fire,fade
emea_stage_1,LOTUS,FNATIC,Eternal Fire,waylay
emea_stage_1,LOTUS,FNATIC,Eternal Fire,killjoy
emea_stage_1,LOTUS,FNATIC,PCIFIC Esports,neon
emea_stage_1,LOTUS,FNATIC,PCIFIC Esports,viper
emea_stage_1,LOTUS,FNATIC,PCIFIC Esports,omen
emea_stage_1,LOTUS,FNATIC,PCIFIC Esports,fade
emea_stage_1,LOTUS,FNATIC,PCIFIC Esports,killjoy
emea_stage_1,LOTUS,Eternal Fire,FNATIC,neon
emea_stage_1,LOTUS,Eternal Fire,FNATIC,omen
emea_stage_1,LOTUS,Eternal Fire,FNATIC,skye
emea_stage_1,LOTUS,Eternal Fire,FNATIC,raze
emea_stage_1,LOTUS,Eternal Fire,FNATIC,veto
emea_stage_1,LOTUS,Eternal Fire,Team Vitality,neon
emea_stage_1,LOTUS,Eternal Fire,Team Vitality,viper
emea_stage_1,LOTUS,Eternal Fire,Team Vitality,omen
emea_stage_1,LOTUS,Eternal Fire,Team Vitality,fade
emea_stage_1,LOTUS,Eternal Fire,Team Vitality,raze
emea_stage_1,LOTUS,Eternal Fire,PCIFIC Esports,neon
emea_stage_1,LOTUS,Eternal Fire,PCIFIC Esports,viper
emea_stage_1,LOTUS,Eternal Fire,PCIFIC Esports,omen
emea_stage_1,LOTUS,Eternal Fire,PCIFIC Esports,fade
emea_stage_1,LOTUS,Eternal Fire,PCIFIC Esports,raze
emea_stage_1,LOTUS,Gentle Mates,Natus Vincere,neon
emea_stage_1,LOTUS,Gentle Mates,Natus Vincere,viper
emea_stage_1,LOTUS,Gentle Mates,Natus Vincere,omen
emea_stage_1,LOTUS,Gentle Mates,Natus Vincere,fade
emea_stage_1,LOTUS,Gentle Mates,Natus Vincere,raze
emea_stage_1,LOTUS,Gentle Mates,Team Heretics,neon
emea_stage_1,LOTUS,Gentle Mates,Team Heretics,viper
emea_stage_1,LOTUS,Gentle Mates,Team Heretics,omen
emea_stage_1,LOTUS,Gentle Mates,Team Heretics,fade
emea_stage_1,LOTUS,Gentle Mates,Team Heretics,raze
emea_stage_1,LOTUS,Team Heretics,Natus Vincere,neon
emea_stage_1,LOTUS,Team Heretics,Natus Vincere,omen
emea_stage_1,LOTUS,Team Heretics,Natus Vincere,skye
emea_stage_1,LOTUS,Team Heretics,Natus Vincere,chamber
emea_stage_1,LOTUS,Team Heretics,Natus Vincere,harbor
emea_stage_1,LOTUS,Team Heretics,Karmine Corp,neon
emea_stage_1,LOTUS,Team Heretics,Karmine Corp,omen
emea_stage_1,LOTUS,Team Heretics,Karmine Corp,fade
emea_stage_1,LOTUS,Team Heretics,Karmine Corp,raze
emea_stage_1,LOTUS,Team Heretics,Karmine Corp,vyse
emea_stage_1,LOTUS,Team Heretics,Gentle Mates,neon
emea_stage_1,LOTUS,Team Heretics,Gentle Mates,omen
emea_stage_1,LOTUS,Team Heretics,Gentle Mates,fade
emea_stage_1,LOTUS,Team Heretics,Gentle Mates,raze
emea_stage_1,LOTUS,Team Heretics,Gentle Mates,vyse
emea_stage_1,LOTUS,BBL Esports,GIANTX,neon
emea_stage_1,LOTUS,BBL Esports,GIANTX,omen
emea_stage_1,LOTUS,BBL Esports,GIANTX,fade
emea_stage_1,LOTUS,BBL Esports,GIANTX,raze
emea_stage_1,LOTUS,BBL Esports,GIANTX,vyse
emea_stage_1,LOTUS,BBL Esports,Team Vitality,neon
emea_stage_1,LOTUS,BBL Esports,Team Vitality,omen
emea_stage_1,LOTUS,BBL Esports,Team Vitality,fade
emea_stage_1,LOTUS,BBL Esports,Team Vitality,raze
emea_stage_1,LOTUS,BBL Esports,Team Vitality,vyse
emea_stage_1,LOTUS,PCIFIC Esports,FNATIC,neon
emea_stage_1,LOTUS,PCIFIC Esports,FNATIC,omen
emea_stage_1,LOTUS,PCIFIC Esports,FNATIC,fade
emea_stage_1,LOTUS,PCIFIC Esports,FNATIC,veto
emea_stage_1,LOTUS,PCIFIC Esports,FNATIC,sage
emea_stage_1,LOTUS,PCIFIC Esports,Eternal Fire,neon
emea_stage_1,LOTUS,PCIFIC Esports,Eternal Fire,omen
emea_stage_1,LOTUS,PCIFIC Esports,Eternal Fire,fade
emea_stage_1,LOTUS,PCIFIC Esports,Eternal Fire,vyse
emea_stage_1,LOTUS,PCIFIC Esports,Eternal Fire,deadlock
emea_stage_1,LOTUS,Team Liquid,Natus Vincere,neon
emea_stage_1,LOTUS,Team Liquid,Natus Vincere,omen
emea_stage_1,LOTUS,Team Liquid,Natus Vincere,fade
emea_stage_1,LOTUS,Team Liquid,Natus Vincere,raze
emea_stage_1,LOTUS,Team Liquid,Natus Vincere,cypher
emea_stage_1,LOTUS,Team Vitality,Eternal Fire,neon
emea_stage_1,LOTUS,Team Vitality,Eternal Fire,viper
emea_stage_1,LOTUS,Team Vitality,Eternal Fire,omen
emea_stage_1,LOTUS,Team Vitality,Eternal Fire,fade
emea_stage_1,LOTUS,Team Vitality,Eternal Fire,killjoy
emea_stage_1,LOTUS,Team Vitality,BBL Esports,neon
emea_stage_1,LOTUS,Team Vitality,BBL Esports,viper
emea_stage_1,LOTUS,Team Vitality,BBL Esports,omen
emea_stage_1,LOTUS,Team Vitality,BBL Esports,fade
emea_stage_1,LOTUS,Team Vitality,BBL Esports,vyse
emea_stage_1,HAVEN,Karmine Corp,Team Liquid,omen
emea_stage_1,HAVEN,Karmine Corp,Team Liquid,fade
emea_stage_1,HAVEN,Karmine Corp,Team Liquid,vyse
emea_stage_1,HAVEN,Karmine Corp,Team Liquid,jett
emea_stage_1,HAVEN,Karmine Corp,Team Liquid,tejo
emea_stage_1,HAVEN,Karmine Corp,Gentle Mates,neon
emea_stage_1,HAVEN,Karmine Corp,Gentle Mates,omen
emea_stage_1,HAVEN,Karmine Corp,Gentle Mates,fade
emea_stage_1,HAVEN,Karmine Corp,Gentle Mates,cypher
emea_stage_1,HAVEN,Karmine Corp,Gentle Mates,phoenix
emea_stage_1,HAVEN,Karmine Corp,Team Heretics,neon
emea_stage_1,HAVEN,Karmine Corp,Team Heretics,omen
emea_stage_1,HAVEN,Karmine Corp,Team Heretics,fade
emea_stage_1,HAVEN,Karmine Corp,Team Heretics,cypher
emea_stage_1,HAVEN,Karmine Corp,Team Heretics,phoenix
emea_stage_1,HAVEN,Karmine Corp,FUT Esports,neon
emea_stage_1,HAVEN,Karmine Corp,FUT Esports,omen
emea_stage_1,HAVEN,Karmine Corp,FUT Esports,fade
emea_stage_1,HAVEN,Karmine Corp,FUT Esports,cypher
emea_stage_1,HAVEN,Karmine Corp,FUT Esports,phoenix
emea_stage_1,HAVEN,GIANTX,Team Vitality,neon
emea_stage_1,HAVEN,GIANTX,Team Vitality,omen
emea_stage_1,HAVEN,GIANTX,Team Vitality,sova
emea_stage_1,HAVEN,GIANTX,Team Vitality,cypher
emea_stage_1,HAVEN,GIANTX,Team Vitality,phoenix
emea_stage_1,HAVEN,GIANTX,PCIFIC Esports,neon
emea_stage_1,HAVEN,GIANTX,PCIFIC Esports,omen
emea_stage_1,HAVEN,GIANTX,PCIFIC Esports,sova
emea_stage_1,HAVEN,GIANTX,PCIFIC Esports,cypher
emea_stage_1,HAVEN,GIANTX,PCIFIC Esports,phoenix
emea_stage_1,HAVEN,GIANTX,BBL Esports,neon
emea_stage_1,HAVEN,GIANTX,BBL Esports,omen
emea_stage_1,HAVEN,GIANTX,BBL Esports,sova
emea_stage_1,HAVEN,GIANTX,BBL Esports,cypher
emea_stage_1,HAVEN,GIANTX,BBL Esports,phoenix
emea_stage_1,HAVEN,GIANTX,FNATIC,neon
emea_stage_1,HAVEN,GIANTX,FNATIC,omen
emea_stage_1,HAVEN,GIANTX,FNATIC,sova
emea_stage_1,HAVEN,GIANTX,FNATIC,cypher
emea_stage_1,HAVEN,GIANTX,FNATIC,phoenix
emea_stage_1,HAVEN,FUT Esports,Gentle Mates,neon
emea_stage_1,HAVEN,FUT Esports,Gentle Mates,omen
emea_stage_1,HAVEN,FUT Esports,Gentle Mates,sova
emea_stage_1,HAVEN,FUT Esports,Gentle Mates,waylay
emea_stage_1,HAVEN,FUT Esports,Gentle Mates,killjoy
emea_stage_1,HAVEN,FUT Esports,Team Liquid,neon
emea_stage_1,HAVEN,FUT Esports,Team Liquid,omen
emea_stage_1,HAVEN,FUT Esports,Team Liquid,sova
emea_stage_1,HAVEN,FUT Esports,Team Liquid,cypher
emea_stage_1,HAVEN,FUT Esports,Team Liquid,jett
emea_stage_1,HAVEN,FUT Esports,Karmine Corp,neon
emea_stage_1,HAVEN,FUT Esports,Karmine Corp,omen
emea_stage_1,HAVEN,FUT Esports,Karmine Corp,sova
emea_stage_1,HAVEN,FUT Esports,Karmine Corp,cypher
emea_stage_1,HAVEN,FUT Esports,Karmine Corp,phoenix
emea_stage_1,HAVEN,FNATIC,GIANTX,neon
emea_stage_1,HAVEN,FNATIC,GIANTX,omen
emea_stage_1,HAVEN,FNATIC,GIANTX,sova
emea_stage_1,HAVEN,FNATIC,GIANTX,cypher
emea_stage_1,HAVEN,FNATIC,GIANTX,phoenix
emea_stage_1,HAVEN,Gentle Mates,FUT Esports,neon
emea_stage_1,HAVEN,Gentle Mates,FUT Esports,omen
emea_stage_1,HAVEN,Gentle Mates,FUT Esports,sova
emea_stage_1,HAVEN,Gentle Mates,FUT Esports,cypher
emea_stage_1,HAVEN,Gentle Mates,FUT Esports,phoenix
emea_stage_1,HAVEN,Gentle Mates,Karmine Corp,neon
emea_stage_1,HAVEN,Gentle Mates,Karmine Corp,viper
emea_stage_1,HAVEN,Gentle Mates,Karmine Corp,omen
emea_stage_1,HAVEN,Gentle Mates,Karmine Corp,fade
emea_stage_1,HAVEN,Gentle Mates,Karmine Corp,veto
emea_stage_1,HAVEN,Team Heretics,Karmine Corp,neon
emea_stage_1,HAVEN,Team Heretics,Karmine Corp,omen
emea_stage_1,HAVEN,Team Heretics,Karmine Corp,sova
emea_stage_1,HAVEN,Team Heretics,Karmine Corp,cypher
emea_stage_1,HAVEN,Team Heretics,Karmine Corp,phoenix
emea_stage_1,HAVEN,BBL Esports,GIANTX,omen
emea_stage_1,HAVEN,BBL Esports,GIANTX,sova
emea_stage_1,HAVEN,BBL Esports,GIANTX,cypher
emea_stage_1,HAVEN,BBL Esports,GIANTX,jett
emea_stage_1,HAVEN,BBL Esports,GIANTX,breach
emea_stage_1,HAVEN,BBL Esports,Team Vitality,omen
emea_stage_1,HAVEN,BBL Esports,Team Vitality,sova
emea_stage_1,HAVEN,BBL Esports,Team Vitality,cypher
emea_stage_1,HAVEN,BBL Esports,Team Vitality,jett
emea_stage_1,HAVEN,BBL Esports,Team Vitality,breach
emea_stage_1,HAVEN,PCIFIC Esports,GIANTX,neon
emea_stage_1,HAVEN,PCIFIC Esports,GIANTX,viper
emea_stage_1,HAVEN,PCIFIC Esports,GIANTX,omen
emea_stage_1,HAVEN,PCIFIC Esports,GIANTX,sova
emea_stage_1,HAVEN,PCIFIC Esports,GIANTX,chamber
emea_stage_1,HAVEN,Team Liquid,Karmine Corp,neon
emea_stage_1,HAVEN,Team Liquid,Karmine Corp,omen
emea_stage_1,HAVEN,Team Liquid,Karmine Corp,skye
emea_stage_1,HAVEN,Team Liquid,Karmine Corp,phoenix
emea_stage_1,HAVEN,Team Liquid,Karmine Corp,killjoy
emea_stage_1,HAVEN,Team Liquid,FUT Esports,neon
emea_stage_1,HAVEN,Team Liquid,FUT Esports,omen
emea_stage_1,HAVEN,Team Liquid,FUT Esports,skye
emea_stage_1,HAVEN,Team Liquid,FUT Esports,phoenix
emea_stage_1,HAVEN,Team Liquid,FUT Esports,killjoy
emea_stage_1,HAVEN,Team Vitality,GIANTX,neon
emea_stage_1,HAVEN,Team Vitality,GIANTX,viper
emea_stage_1,HAVEN,Team Vitality,GIANTX,omen
emea_stage_1,HAVEN,Team Vitality,GIANTX,sova
emea_stage_1,HAVEN,Team Vitality,GIANTX,killjoy
emea_stage_1,HAVEN,Team Vitality,BBL Esports,neon
emea_stage_1,HAVEN,Team Vitality,BBL Esports,viper
emea_stage_1,HAVEN,Team Vitality,BBL Esports,omen
emea_stage_1,HAVEN,Team Vitality,BBL Esports,sova
emea_stage_1,HAVEN,Team Vitality,BBL Esports,killjoy
emea_stage_1,PEARL,Karmine Corp,Team Liquid,fade
emea_stage_1,PEARL,Karmine Corp,Team Liquid,astra
emea_stage_1,PEARL,Karmine Corp,Team Liquid,waylay
emea_stage_1,PEARL,Karmine Corp,Team Liquid,vyse
emea_stage_1,PEARL,Karmine Corp,Team Liquid,tejo
emea_stage_1,PEARL,Karmine Corp,Gentle Mates,omen
emea_stage_1,PEARL,Karmine Corp,Gentle Mates,fade
emea_stage_1,PEARL,Karmine Corp,Gentle Mates,astra
emea_stage_1,PEARL,Karmine Corp,Gentle Mates,jett
emea_stage_1,PEARL,Karmine Corp,Gentle Mates,veto
emea_stage_1,PEARL,GIANTX,Team Vitality,fade
emea_stage_1,PEARL,GIANTX,Team Vitality,astra
emea_stage_1,PEARL,GIANTX,Team Vitality,cypher
emea_stage_1,PEARL,GIANTX,Team Vitality,waylay
emea_stage_1,PEARL,GIANTX,Team Vitality,tejo
emea_stage_1,PEARL,GIANTX,PCIFIC Esports,fade
emea_stage_1,PEARL,GIANTX,PCIFIC Esports,astra
emea_stage_1,PEARL,GIANTX,PCIFIC Esports,cypher
emea_stage_1,PEARL,GIANTX,PCIFIC Esports,waylay
emea_stage_1,PEARL,GIANTX,PCIFIC Esports,tejo
emea_stage_1,PEARL,FUT Esports,Gentle Mates,neon
emea_stage_1,PEARL,FUT Esports,Gentle Mates,fade
emea_stage_1,PEARL,FUT Esports,Gentle Mates,astra
emea_stage_1,PEARL,FUT Esports,Gentle Mates,waylay
emea_stage_1,PEARL,FUT Esports,Gentle Mates,killjoy
emea_stage_1,PEARL,Natus Vincere,Team Heretics,astra
emea_stage_1,PEARL,Natus Vincere,Team Heretics,sova
emea_stage_1,PEARL,Natus Vincere,Team Heretics,waylay
emea_stage_1,PEARL,Natus Vincere,Team Heretics,chamber
emea_stage_1,PEARL,Natus Vincere,Team Heretics,tejo
emea_stage_1,PEARL,Natus Vincere,Gentle Mates,neon
emea_stage_1,PEARL,Natus Vincere,Gentle Mates,astra
emea_stage_1,PEARL,Natus Vincere,Gentle Mates,sova
emea_stage_1,PEARL,Natus Vincere,Gentle Mates,chamber
emea_stage_1,PEARL,Natus Vincere,Gentle Mates,tejo
emea_stage_1,PEARL,Eternal Fire,BBL Esports,neon
emea_stage_1,PEARL,Eternal Fire,BBL Esports,fade
emea_stage_1,PEARL,Eternal Fire,BBL Esports,astra
emea_stage_1,PEARL,Eternal Fire,BBL Esports,cypher
emea_stage_1,PEARL,Eternal Fire,BBL Esports,phoenix
emea_stage_1,PEARL,Gentle Mates,FUT Esports,neon
emea_stage_1,PEARL,Gentle Mates,FUT Esports,fade
emea_stage_1,PEARL,Gentle Mates,FUT Esports,astra
emea_stage_1,PEARL,Gentle Mates,FUT Esports,cypher
